filing_year,ein,plan_num,plan_name,sponsor_name,sponsor_city,sponsor_state,sponsor_zip,type_plan_entity,type_pension_bnft,is_esop,is_ksop,total_participants,active_participants,total_assets,total_liabilities,employer_contributions,participant_contributions,benefits_paid,net_income,employer_securities,naics_code,industry_sector,plan_eff_date
2024,270396940,3,CONSIGLI BUILDING GROUP EMPLOYEE STOCK OWNERSHIP PLAN,Consigli Building Group,Milford,MA,01757,2,2I2P2Q3I,1,0,1959,1634,729347060.0,871696.0,1557098.0,,1517642.0,117482391.0,729330000.0,236200,Construction,2017-01-01
2024,332432954,2,GREEN TECH ENTERPRISES EMPLOYEE STOCK OWNERSHIP PLAN,Green Tech Enterprises Inc.,Stoughton,MA,02072,2,2E2I2P2Q3I,1,0,25,37,6468002.0,4006488.0,188002.0,,,2461514.0,,453990,Retail Trade,2024-01-01
2024,332601261,2,"ASC MANAGEMENT HOLDINGS, INC EMPLOYEE STOCK OWNERSHIP 401(K) PLAN","Asc Management Holdings, Inc",Boston,MA,02215,2,2P2J2K2H3I2Q,1,1,15,13,1000.0,1000.0,0.0,,,0.0,,611000,Education,2024-01-01
2024,364488912,1,"ASHWORTH INTERNATIONAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Ashworth International, Inc.",Fall River,MA,02721,2,2P3I,1,0,209,113,15110348.0,5111883.0,1895707.0,,295242.0,3068478.0,13258050.0,551112,Management of Companies,2016-01-01
2024,41110170,1,BOURNEUF CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Bourneuf Corporation,Lynn,MA,019024402,2,2I2P3I,1,0,16,14,1064068.0,0.0,0.0,0.0,127937.0,-96772.0,,423700,Wholesale Trade,1997-09-01
2024,41123040,3,HARBORONE BANK EMPLOYEE STOCK OWNERSHIP PLAN,Harborone Bank,Brockton,MA,02301,2,2H2P3H3I,1,0,492,359,52189959.0,26994593.0,2498391.0,,1201630.0,-323761.0,52189959.0,522130,Finance & Insurance,2016-01-01
2024,41123740,3,BROCKWAY-SMITH COMPANY PROFIT SHARING PLAN & TRUST,Brockway-Smith Company,Andover,MA,,2,2I2O,1,0,66,57,,,,,,,,,,
2024,41203530,2,SPAULDING BRICK EMPLOYEE STOCK OWNERSHIP PLAN,Spaulding Brick,Wilmington,MA,01887,2,2Q2O3I,1,0,45,30,19761324.0,0.0,949605.0,,1810749.0,2521933.0,,423300,Wholesale Trade,1997-01-01
2024,41294820,1,EVERETT CO-OPERATIVE BANK EMPLOYEE STOCK OWNERSHIP PLAN,Everett Co-Operative Bank,Everett,MA,02149,2,2P,1,0,62,59,10849057.0,6452301.0,561677.0,,19465.0,1890593.0,,522120,Finance & Insurance,2022-01-01
2024,41810570,2,SAVOGRAN COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,Savogran Company,Norwood,MA,02062,2,2H2P,1,0,5,3,0.0,,,,504065.0,-504065.0,,325500,Manufacturing,1988-01-01
2024,41866480,2,THE L.S. STARRETT COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,The L.S. Starrett Company,Athol,MA,013311915,2,2O,1,0,265,0,1031368.0,0.0,68218.0,,3009038.0,-2861136.0,,339900,Manufacturing,1994-07-01
2024,41866480,4,THE L.S. STARRETT COMPANY 2013 EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,The L.S. Starrett Company,Athol,MA,013311915,2,2O,1,0,300,0,142314.0,0.0,4532.0,,401488.0,-385752.0,,322100,Manufacturing,2013-02-05
2024,41983105,4,COLONIAL FEDERAL SAVINGS BANK EMPLOYEE STOCK OWNERSHIP PLAN,Colonial Federal Savings Bank,Quincy,MA,021702889,2,2I2P3I,1,0,27,25,1720511.0,2343823.0,150777.0,,,143427.0,,522120,Finance & Insurance,2022-01-01
2024,42044378,2,"WILLIAMS STONE CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Williams Stone Co., Inc.",East Otis,MA,01029,2,2I2O2Q3I,1,0,48,41,22482420.0,12441.0,195229.0,0.0,1750503.0,2408899.0,,212310,"Mining, Oil & Gas",2005-01-01
2024,42086300,2,FRASER ENGINEERING COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,Fraser Engineering Company,Newton,MA,02460,2,2I2O3I,1,0,78,47,2616526.0,0.0,0.0,0.0,371928.0,-476223.0,,238220,Construction,2003-01-01
2024,42137249,3,IMTRA CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Imtra Corporation,New Bedford,MA,027451205,2,2I2P2Q3D3I,1,0,83,71,12732247.0,23760870.0,908159.0,,8173.0,6585789.0,,423910,Wholesale Trade,2021-01-01
2024,42175284,3,"GREEN INTERNATIONAL AFFILIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Green International Affiliates, Inc.",Tewksbury,MA,01876,2,2I2P3I,1,0,95,0,9168176.0,0.0,0.0,0.0,267426.0,5271070.0,,541330,Professional & Technical Services,2017-04-01
2024,42188202,3,"WIREFAB, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Wirefab, Inc.",Worcester,MA,01607,2,2I2O3I,1,0,54,37,2438866.0,31021.0,60000.0,,53944.0,-188392.0,,332610,Manufacturing,1991-01-01
2024,42272126,4,"CAPE COD LUMBER CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Cape Cod Lumber Co., Inc.",Abington,MA,02351,2,2E2I2P2Q3I,1,0,101,85,81831673.0,16485122.0,1075080.0,0.0,3259126.0,11193857.0,,423300,Wholesale Trade,2014-01-01
2024,42274728,3,FEINGOLD & FEINGOLD INSURANCE AGENCY INC. EMPLOYEE STOCK OWNERSHIP PLAN,Feingold & Feingold Insurance Agency Inc.,Worcester,MA,01608,2,2O,1,0,22,15,1485241.0,,0.0,0.0,22057.0,37632.0,,524210,Finance & Insurance,1988-01-01
2024,42279997,4,THE COMREX CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Comrex Corporation,Devens,MA,014345068,2,2P3D3I,1,0,21,15,2798182.0,1351871.0,357571.0,,315528.0,-1191910.0,,334310,Manufacturing,1997-07-01
2024,42300185,2,DALE MEDICAL PRODUCTS EMPLOYEE STOCK OWNERSHIP PLAN,Dale Medical Products,Franklin,MA,02038,2,2I2P2Q3I,1,0,57,46,27046434.0,14922120.0,715361.0,0.0,1838.0,11353627.0,,339110,Manufacturing,2021-01-01
2024,42301242,3,"GOODY, CLANCY & ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","Goody, Clancy & Associates",Boston,MA,02110,2,2I2O2Q3I,1,0,101,56,6546042.0,389002.0,838172.0,0.0,837753.0,673040.0,,541310,Professional & Technical Services,1987-07-01
2024,42324804,2,TECH-ETCH EMPLOYEE STOCK OWNERSHIP PLAN,Tech-Etch,Plymouth,MA,023604803,2,2I2P2Q3I,1,0,868,597,42276323.0,31166654.0,4645429.0,,1110413.0,-47878.0,42199074.0,332900,Manufacturing,1999-03-01
2024,42348065,2,JANIS RESEARCH EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Janis Research,Woburn,MA,018011265,2,2Q,1,0,90,0,0.0,,,,1788267.0,-1672661.0,,339900,Manufacturing,1999-01-01
2024,42373147,2,FITZGERALD TILE EMPLOYEE STOCK OWNERSHIP PLAN,Fitzgerald Tile,North Reading,MA,018642601,2,2I2P2Q3I,1,0,63,52,624528.0,3722694.0,625200.0,,,871834.0,,423990,Wholesale Trade,2023-01-01
2024,42389826,4,"NEW ENGLAND CONTROLS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","New England Controls, Inc.",Foxborough,MA,02035,2,2H2I2O2Q2T3I,1,0,524,414,88602233.0,2218.0,18634.0,,38253.0,6117353.0,86706383.0,334500,Manufacturing,1986-01-01
2024,42444641,1,SALLOP INSURANCE EMPLOYEE STOCK OWNERSHIP PLAN,Sallop Insurance,Boston,MA,021144721,2,2P,1,0,17,15,15562198.0,0.0,456914.0,,1438742.0,421661.0,,524210,Finance & Insurance,2002-01-01
2024,42482120,3,CONCORD LUMBER CORP. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST,Concord Lumber Corp.,Littleton,MA,01460,2,3I2P2Q,1,0,188,94,8324682.0,1776453.0,300000.0,,769352.0,1364597.0,8315986.0,444190,Retail Trade,1996-04-01
2024,42489159,2,"ELM ELECTRICAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Elm Electrical, Inc.",Westfield,MA,01085,2,2P2Q2E3H2I3D,1,0,208,208,6458729.0,36201345.0,2274181.0,,0.0,-31242616.0,6450000.0,238210,Construction,2023-07-01
2024,42501424,2,B&B ENGINEERING CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,B&B Engineering Corporation,Georgetown,MA,018332024,2,2I2P2Q,1,0,27,0,2368209.0,0.0,,,3118.0,43809.0,,334200,Manufacturing,2014-01-01
2024,42514329,3,"CENTRAL COATING TECHNOLOGIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Central Coating Technologies, Inc.",West Boylston,MA,01583,2,2O2Q3F3I3D,1,0,62,53,7447453.0,0.0,993565.0,,1620389.0,-1700547.0,,326100,Manufacturing,2004-01-01
2024,42517090,2,PHYSICAL SCIENCES INC. EMPLOYEE STOCK OWNERSHIP PLAN,Physical Sciences Inc.,Andover,MA,01810,2,2O2Q3H3I3F,1,0,396,249,93245729.0,0.0,6531353.0,,8757702.0,-4531152.0,87832969.0,541330,Professional & Technical Services,1988-07-01
2024,42550058,2,INTERNATIONAL CARS EMPLOYEE STOCK OWNERSHIP PLAN,International Cars,Danvers,MA,01923,2,2P3I,1,0,436,311,36587707.0,2640517.0,2552507.0,,597963.0,8160953.0,36395959.0,441110,Retail Trade,2000-01-01
2024,42556035,2,LANDRY'S BICYCLES EMPLOYEE STOCK OWNERSHIP PLAN,Landry'S Bicycles,Natick,MA,01760,2,2F2I2P2Q3H3I,1,0,112,68,3688643.0,2474209.0,307720.0,0.0,126934.0,741794.0,,451110,Retail Trade,2009-10-01
2024,42587894,2,NOTCH EMPLOYEE STOCK OWNERSHIP PLAN,Notch,Chicopee,MA,01013,2,2I2Q3I2P,1,0,106,88,11680000.0,2008204.0,246493.0,,96666.0,589183.0,,238900,Construction,2020-04-01
2024,42597651,1,"INTERNATIONAL DATA GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","International Data Group, Inc.",Needham,MA,02494,2,2I2O3I,1,0,1106,543,3004672.0,70858.0,,,540436.0,-166028.0,,511120,Information & Technology,1976-01-01
2024,42624147,5,"ELECTRO-TERM, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Electro-Term, Inc.",Springfield,MA,011181058,2,2I2O2Q3I,1,0,69,35,3231591.0,0.0,307331.0,0.0,307331.0,75968.0,,423600,Wholesale Trade,2008-01-01
2024,42630303,2,TITAN ROOFING EMPLOYEE STOCK OWNERSHIP PLAN,Titan Roofing,Springfield,MA,01104,2,2I2P2Q3I,1,0,74,72,21496530.0,18841762.0,757614.0,0.0,0.0,1926768.0,,238100,Construction,2023-01-01
2024,42631963,3,"NEW ENGLAND BIOLABS, INC. NON-VOTING STOCK OWNERSHIP PLAN","NEW ENGLAND BIOLABS, INC.",Ipswich,MA,01938,2,2E2I2O3I,1,0,443,482,162974294.0,141745.0,7889804.0,,16613397.0,-37876863.0,,325900,Manufacturing,1985-10-01
2024,42631963,5,"NEW ENGLAND BIOLABS, INC. VOTING STOCK OWNERSHIP PLAN","NEW ENGLAND BIOLABS, INC.",Ipswich,MA,01938,2,2I2O3I,1,0,436,482,78571398.0,121071.0,1100000.0,,7251995.0,-20666659.0,,325900,Manufacturing,2021-06-28
2024,42637381,2,"QUIRK WIRE CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Quirk Wire Co., Inc.",West Brookfield,MA,01585,2,2I2P2Q3I,1,0,67,35,10668229.0,,561628.0,,1022268.0,-633847.0,,332610,Manufacturing,2003-01-01
2024,42682840,2,859 US EMPLOYEE STOCK OWNERSHIP PLAN,"Sullivan Investment Co., Inc.",Norwell,MA,02061,2,2P2Q,1,0,1489,1235,11305958.0,61352720.0,3381708.0,,145.0,1473646.0,11305958.0,423100,Wholesale Trade,2023-02-01
2024,42699206,3,"PACKAGING CONSULTANTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","Packaging Consultants, Inc.",New Bedford,MA,02745,2,2E2O,1,0,12,10,114538.0,,,,43425.0,-56441.0,,424990,Wholesale Trade,1990-02-01
2024,42718570,3,"SPECTRAL SCIENCES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Spectral Sciences, Inc.",Burlington,MA,018033304,2,2P2I2Q3I,1,0,46,39,4238039.0,1519936.0,531850.0,,435696.0,-700640.0,,541700,Professional & Technical Services,1993-01-01
2024,42741165,3,"SPS NEW ENGLAND, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Sps New England, Inc.",Salisbury,MA,01952,2,2I2P2Q3H,1,0,203,176,51608000.0,53362894.0,4340299.0,,6826.0,34983304.0,51608000.0,237210,Construction,2022-01-01
2024,42745179,3,"SYMMES MAINI & MCKEE ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Symmes Maini & Mckee Associates, Inc.",Cambridge,MA,02138,2,2P2I,1,0,236,184,17055350.0,2564854.0,500000.0,,865536.0,-24402.0,16755309.0,541330,Professional & Technical Services,1988-01-01
2024,42760904,3,"PROCESS COOLING SYSTEMS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Process Cooling Systems, Inc.",Leominster,MA,01453,2,2I2P3I2A,1,0,67,59,10174947.0,15439723.0,194368.0,,,-6599811.0,,333410,Manufacturing,2023-01-01
2024,42772059,2,"BARCLAY WATER TREATMENT CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Barclay Water Treatment Co., Inc.",Newton,MA,02458,2,2F2I2P2Q3I,1,0,260,0,37315395.0,0.0,5137200.0,,227308202.0,-80511156.0,,325900,Manufacturing,2009-10-01
2024,42774191,2,LAMPIN CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Lampin Corporation,Uxbridge,MA,01569,2,2I2P2Q3I,1,0,61,27,4893665.0,386114.0,446183.0,0.0,417125.0,-163786.0,,333510,Manufacturing,2001-01-01
2024,42777442,3,CAMBRIDGE BANCORP EMPLOYEE STOCK OWNERSHIP PLAN,Cambridge Bancorp,Boston,MA,02110,2,2I2O3I,1,0,557,361,19573587.0,0.0,,,2411347.0,1802648.0,19572400.0,522110,Finance & Insurance,1986-01-01
2024,42803764,2,"CHARLES RIVER ANALYTICS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Charles River Analytics, Inc.",Cambridge,MA,021384555,2,2I2P2Q3I,1,0,298,132,28850055.0,6920055.0,1721167.0,,531424.0,1215000.0,28850000.0,541600,Professional & Technical Services,2012-10-01
2024,42804642,2,"REX CUT PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Rex Cut Products, Inc.",Fall River,MA,02722,2,2I2P2Q3I,1,0,73,42,4004083.0,,253166.0,,264737.0,-106102.0,,339900,Manufacturing,2008-01-01
2024,42821431,2,"TIGHE & BOND, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tighe & Bond, Inc.",Westfield,MA,010855308,2,2I2O3I,1,0,522,549,34102955.0,0.0,1800000.0,,1783032.0,4548515.0,32304600.0,541330,Professional & Technical Services,1997-10-01
2024,42831820,2,BURKART EMPLOYEE STOCK OWNERSHIP 401(K) PLAN,Burkart,Shirley,MA,01464,2,2E2H2J2K2P2Q3I,1,1,23,18,3149295.0,3615.0,22.0,73729.0,556242.0,189984.0,,339900,Manufacturing,2022-01-01
2024,42837729,3,"NELCO PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Nelco Products, Inc.",Pembroke,MA,023591937,2,2I2P2Q3I,1,0,42,40,20592589.0,1092410.0,356514.0,,3008950.0,-2714890.0,,423600,Wholesale Trade,2004-08-01
2024,42880295,2,"WEB INDUSTRIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Web Industries, Inc.",Marlborough,MA,01752,,2I2P2Q3H3I,1,0,836,350,90421806.0,3524693.0,4482639.0,,,,89623298.0,322200,Manufacturing,1984-10-01
2024,42887710,2,"PRELLWITZ/CHILINSKI ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Prellwitz/Chilinski Associates, Inc.",Cambridge,MA,021391306,2,2I2P2Q3F3I,1,0,97,48,4811213.0,1392319.0,400886.0,0.0,155386.0,-969275.0,,541310,Professional & Technical Services,2006-01-01
2024,42895731,2,"WORCESTER MANUFACTURING, INC. ESOP","Worcester Manufacturing, Inc.",Worcester,MA,01605,2,2P2Q,1,0,50,35,5836000.0,2575863.0,246495.0,0.0,630519.0,-392286.0,,339900,Manufacturing,2012-01-01
2024,42917465,2,GEMINI STOCK PROGRAM (Gemini Industries ESOP),Gemini Industries Inc.,Burlington,MA,01803,2,2I2O2Q3I,1,0,270,175,3483990.0,0.0,750000.0,,136674.0,1026817.0,560000.0,541330,Professional & Technical Services,2019-01-01
2024,42925204,2,HARPOON BREWERY EMPLOYEE STOCK OWNERSHIP PLAN,Harpoon Brewery,Boston,MA,022102330,2,2I2P3H3I,1,0,346,0,106818.0,0.0,0.0,,391429.0,16197653.0,0.0,312120,Manufacturing,2014-01-01
2024,42932946,2,"DARMANN ABRASIVE PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Darmann Abrasive Products, Inc.",Clinton,MA,01510,2,2P2I,1,0,81,38,4078604.0,636341.0,104655.0,,518397.0,-1357099.0,,327900,Manufacturing,1998-10-01
2024,42941854,2,"MIDDLETON & COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Middleton & Company, Inc.",Boston,MA,02210,2,2I2P3I,1,0,24,14,5468325.0,13699.0,450000.0,0.0,487898.0,499136.0,,812990,Other Services,2003-01-01
2024,42942412,2,WASHBURN-GARFIELD CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Washburn-Garfield Corporation,Millbury,MA,01527,2,2I2O2Q3I,1,0,19,0,0.0,0.0,0.0,0.0,165449.0,-57355.0,,423700,Wholesale Trade,2007-11-01
2024,42943867,2,"SWISSTURN/USA, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Swissturn/Usa, Inc.",Oxford,MA,01540,2,2E2P2Q3I,1,0,89,56,3439393.0,8722699.0,559791.0,,72725.0,-896253.0,,332700,Manufacturing,2015-01-01
2024,42993095,2,"ENVIRONMENTAL HEALTH & ENGINEERING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Environmental Health & Engineering, Inc.",Newton,MA,02459,2,2I2P2Q3I,1,0,148,108,14670376.0,2255518.0,432130.0,,121965.0,4309653.0,14230620.0,541990,Professional & Technical Services,2010-01-01
2024,43005476,1,CAPE AIR/NANTUCKET AIRLINES KSOP RETIREMENT PLAN,Cape Air / Nantucket Airlines (Hyannis Air Service),Hyannis,MA,026011924,2,2E2F2G2I2J2K2O2S2T3I,1,1,1088,570,34914019.0,0.0,409683.0,1763898.0,4476812.0,2325520.0,2319885.0,481000,Transportation & Warehousing,1995-01-01
2024,43024663,3,ACENTECH INCORPORATED EMPLOYEE STOCK OWNERSHIP PLAN,Acentech Inc.,Cambridge,MA,02138,2,2E2I2O3I,1,0,101,68,6583839.0,0.0,100000.0,0.0,202919.0,905707.0,,541990,Professional & Technical Services,2015-10-01
2024,43026692,2,BAXTER EMPLOYEE STOCK OWNERSHIP PLAN,Baxter,West Yarmouth,MA,02673,2,2P2E3I,1,0,14,15,2375055.0,3639396.0,291223.0,,0.0,751064.0,,237310,Construction,2020-07-01
2024,43027262,2,"SIGN DESIGN, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Sign Design, Inc.",Brockton,MA,02301,2,2A2P3I2Q,1,0,60,54,4330583.0,4397693.0,255661.0,,472.0,288828.0,,541800,Professional & Technical Services,2019-01-01
2024,43038026,2,WRIGHT ARCHITECTURAL MILLWORK CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Wright Architectural Millwork Corporation,Chicopee,MA,01022,2,2I2P2Q3I,1,0,68,49,3680000.0,398984.0,24960.0,,646.0,-1620095.0,,321900,Manufacturing,2018-01-01
2024,43041248,2,G&C CONCRETE CONSTRUCTION EMPLOYEE STOCK OWNERSHIP PLAN,G&C Concrete Construction,Haverhill,MA,01830,2,2I2P2Q3I,1,0,32,29,2260037.0,7238546.0,445203.0,0.0,0.0,-4978509.0,,444190,Retail Trade,2024-01-01
2024,43053085,3,"SCIENTIFIC SYSTEMS COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Scientific Systems Company, Inc.",Burlington,MA,01803,2,2O2I3I,1,0,135,94,1891451.0,9856.0,57190.0,,57193.0,-128274.0,,541600,Professional & Technical Services,2002-06-01
2024,43061714,2,"ISAACSON MILLER, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Isaacson Miller, Inc.",Boston,MA,02114,2,2I2P2Q3I,1,0,387,240,28888268.0,381394.0,1694407.0,,1310043.0,-1363552.0,28776221.0,561300,Administrative & Waste Services,2007-01-01
2024,43071690,2,"MERIDIAN ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Meridian Associates, Inc.",Beverly,MA,01915,2,2I2P2Q3I,1,0,25,13,633363.0,1467712.0,253691.0,0.0,0.0,107252.0,,541330,Professional & Technical Services,2015-01-01
2024,43104386,2,"FEINMANN, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Feinmann, Inc.",Lexington,MA,02421,2,2I2P2Q3I,1,0,35,27,3216241.0,2244542.0,189954.0,,591.0,1616592.0,,236110,Construction,2022-01-01
2024,43130168,2,AHA CONSULTING ENGINEERS INC EMPLOYEE STOCK OWNERSHIP PLAN,Aha Consulting Engineers Inc,Burlington,MA,01803,2,2I2O2Q3I,1,0,124,109,3589192.0,0.0,,,8347.0,1435726.0,3152585.0,541330,Professional & Technical Services,2022-01-01
2024,43130236,2,"THE RICHMOND GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Richmond Group, Inc.",Hopkinton,MA,01748,2,2I2P2Q3I,1,0,117,63,67579639.0,4109276.0,637918.0,,497361.0,-2335326.0,,236200,Construction,2017-01-01
2024,43152864,2,"COLONIAL SYSTEMS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Colonial Systems, Inc.",Littleton,MA,01460,2,2E2I3I2P,1,0,32,21,21670257.0,7593994.0,758015.0,,,3185747.0,,238900,Construction,2019-01-01
2024,43169205,2,"TATA & HOWARD, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tata & Howard, Inc.",Marlborough,MA,01752,2,2P2Q3I2I,1,0,98,46,6154994.0,136908.0,286832.0,,245057.0,1146695.0,,541330,Professional & Technical Services,2014-01-01
2024,43175021,2,"BOSTON BRACE INTERNATIONAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Boston Brace International, Inc.",Stoughton,MA,02072,2,2I2P2Q,1,0,314,143,2103826.0,19873.0,0.0,,7382382.0,-4734491.0,0.0,339110,Manufacturing,2014-01-01
2024,43177356,2,DIETZ & COMPANY ARCHITECTS EMPLOYEE STOCK OWNERSHIP PLAN,Dietz & Company Architects,Springfield,MA,01103,2,2E2P2Q3I,1,0,31,21,1031367.0,1437345.0,101344.0,0.0,17143.0,-187267.0,,541310,Professional & Technical Services,2020-01-01
2024,43200597,3,BRAIT BUILDERS CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Brait Builders Corporation,Marshfield,MA,02050,2,3I2I2P2Q,1,0,22,31,5234775.0,0.0,,,31648706.0,-26990082.0,,236110,Construction,2019-01-01
2024,43221989,2,"RCM SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Rcm Services, Inc.",Allston,MA,02134,2,2I2P2Q3I,1,0,93,51,6981880.0,2594576.0,436399.0,,87840.0,1469525.0,,561720,Administrative & Waste Services,2015-01-01
2024,43223296,2,"OEM CONNECT, LTD. EMPLOYEE STOCK OWNERSHIP PLAN","Oem Connect, Ltd.",Billerica,MA,01821,2,2Q3D,1,0,43,21,3824604.0,,332513.0,,417144.0,-36454.0,,322200,Manufacturing,2010-01-01
2024,43247749,3,DIAMOND ANTENNA AND MICROWAVE CORPORATION EMPLOYEE STOCK OWNERSHIP,Diamond Antenna And Microwave Corporation,Littleton,MA,01460,,2I2O2Q3I,1,0,91,0,9211592.0,0.0,,,,,,335900,Manufacturing,2008-09-01
2024,43257145,3,"DONNELLY SERVICE GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Donnelly Service Group, Inc.",Wakefield,MA,01880,2,2I2O2Q3H,1,0,160,89,498477.0,21290.0,92567.0,,29006.0,89142.0,58000.0,561720,Administrative & Waste Services,2019-01-01
2024,43258366,2,SPEC EMPLOYEE STOCK OWNERSHIP PLAN,Spec,Tewksbury,MA,01876,2,2P2Q3I,1,0,34,35,350549.0,54.0,,,,-3150667.0,,541330,Professional & Technical Services,2010-01-01
2024,43298009,2,"NORTHERN CONSTRUCTION HOLDING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Northern Construction Holding, Inc.",Palmer,MA,01069,2,2I2P2Q3I,1,0,51,44,14890205.0,19971150.0,790509.0,0.0,43428.0,5736262.0,,238900,Construction,2022-01-01
2024,43340225,1,LDA ARCHITECTURE & INTERIORS EMPLOYEE STOCK OWNERSHIP PLAN,Lda Architecture & Interiors,Boston,MA,02118,2,2P2Q3I,1,0,29,32,704824.0,3290178.0,336403.0,0.0,0.0,-2585454.0,,541310,Professional & Technical Services,2024-01-01
2024,43347358,3,"NEVO TECHNOLOGIES, INC EMPLOYEE STOCK OWNERSHIP PLAN","Nevo Technologies, Inc",Cambridge,MA,02138,2,2I2P2Q,1,0,21,14,6200000.0,2635776.0,543274.0,,463107.0,994076.0,,541511,Professional & Technical Services,2009-01-01
2024,43358086,2,COURTSMART DIGITAL SYSTEMS EMPLOYEE STOCK OWNERSHIP PLAN,Courtsmart Digital Systems,North Chelmsford,MA,01863,2,2I2Q3I2P,1,0,27,22,15624641.0,1746969.0,99308.0,,,75559.0,,519100,Information & Technology,2020-01-01
2024,43401502,2,"CARNEY, SANDOE & ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","Carney, Sandoe & Associates",Boston,MA,02110,2,2I2O2Q,1,0,46,35,21617485.0,0.0,,,2495857.0,-1410572.0,,561300,Administrative & Waste Services,2013-01-01
2024,43402944,3,"BROOKLINE BANCORP, INC EMPLOYEE STOCK OWNERSHIP PLAN","Brookline Bancorp, Inc",Boston,MA,02117,2,2E2O3I,1,0,934,63,7225247.0,0.0,0.0,,451568.0,222254.0,6837239.0,522120,Finance & Insurance,1997-11-01
2024,43408953,2,"HALLORAN CONSULTING GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Halloran Consulting Group, Inc.",Cambridge,MA,02142,2,2I2P2Q3I,1,0,135,0,3710647.0,0.0,1746128.0,,0.0,-2904705.0,,541600,Professional & Technical Services,2020-01-01
2024,43484613,2,TRI-WIRE EMPLOYEE STOCK OWNERSHIP PLAN,Tri-Wire,Tewksbury,MA,01876,2,2P2Q3I,1,0,539,0,62.0,14793341.0,,,0.0,0.0,0.0,517000,Information & Technology,2016-01-01
2024,43490470,2,"NEW ENGLAND DISCOUNT RETAILERS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","New England Discount Retailers, Inc.",Holliston,MA,01746,2,2I2P2Q3I,1,0,68,60,4865600.0,10602355.0,385029.0,0.0,18997.0,506304.0,,453990,Retail Trade,2019-09-30
2024,43495686,1,"GILLETTE RESTAURANT EQUIPMENT, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Gillette Restaurant Equipment, Inc.",Holyoke,MA,01040,2,2I2P2Q3I,1,0,14,11,1378528.0,1746823.0,105503.0,,,1120471.0,,423400,Wholesale Trade,2022-01-01
